,0,1,2,3,4
1079,3864,Conflict: Desert Storm II,['Action'],66.38225053376505,https://images.igdb.com/igdb/image/upload/t_cover_big/co45jb.jpg
1080,650,Command & Conquer: Generals - Zero Hour,['Warfare'],83.6288094872753,https://images.igdb.com/igdb/image/upload/t_cover_big/co1nye.jpg
1081,816,NHL 2004,['Non-fiction'],78.0314672433286,https://images.igdb.com/igdb/image/upload/t_cover_big/co2gv0.jpg
1082,905,Tiger Woods PGA Tour 2004,['Non-fiction'],64.75,https://images.igdb.com/igdb/image/upload/t_cover_big/co2y9v.jpg
1083,9229,Medal of Honor: Allied Assault - Breakthrough,"['Action', 'Warfare']",59.38223143654535,https://images.igdb.com/igdb/image/upload/t_cover_big/co2ij2.jpg
1084,27891,SimCity 4: Deluxe Edition,"['Business', 'Sandbox']",77.774769262304,https://images.igdb.com/igdb/image/upload/t_cover_big/co1o4j.jpg
1085,79139,5 Days a Stranger,"['Horror', 'Mystery']",79.8891341888651,https://images.igdb.com/igdb/image/upload/t_cover_big/co2t1c.jpg
1086,3810,Billy Hatcher and the Giant Egg,['Action'],70.1838394256621,https://images.igdb.com/igdb/image/upload/t_cover_big/co26dv.jpg
1087,719,Freedom Fighters,"['Action', 'Fantasy', 'Historical']",74.287139167028,https://images.igdb.com/igdb/image/upload/t_cover_big/co26dz.jpg
1088,15454,Ys VI: The Ark of Napishtim,['Action'],75.7963333545546,https://images.igdb.com/igdb/image/upload/t_cover_big/co260i.jpg
1089,8221,Age of Mythology: The Titans,"['Fantasy', 'Historical']",82.45430188069676,https://images.igdb.com/igdb/image/upload/t_cover_big/co1yvt.jpg
1090,2971,Lineage 2,['Fantasy'],76.39619931649321,https://images.igdb.com/igdb/image/upload/t_cover_big/co1nhg.jpg
1091,11408,Etherlords II,['Fantasy'],66.72827453158149,https://images.igdb.com/igdb/image/upload/t_cover_big/co1srf.jpg
1092,10580,Nancy Drew: Danger on Deception Island,['Mystery'],60.0486618004866,https://images.igdb.com/igdb/image/upload/t_cover_big/co1t29.jpg
1093,26359,MU Online,"['Action', 'Fantasy', 'Historical']",62.6337919285081,https://images.igdb.com/igdb/image/upload/t_cover_big/co2mrn.jpg
1094,19,Max Payne 2: The Fall of Max Payne,"['Action', 'Thriller']",85.51359814101956,https://images.igdb.com/igdb/image/upload/t_cover_big/co2lcl.jpg
1095,477,Commandos 3: Destination Berlin,"['Action', 'Historical', 'Stealth']",72.5639183164671,https://images.igdb.com/igdb/image/upload/t_cover_big/co1v0d.jpg
1096,1529,Jak II,"['Action', 'Science fiction', 'Comedy']",85.3026741816939,https://images.igdb.com/igdb/image/upload/t_cover_big/co2agi.jpg
1097,936,World Soccer: Winning Eleven 7 International,['Non-fiction'],82.26950234313735,https://images.igdb.com/igdb/image/upload/t_cover_big/co1uea.jpg
1098,3961,Judge Dredd: Dredd Vs. Death,"['Action', 'Science fiction']",64.0166047651102,https://images.igdb.com/igdb/image/upload/t_cover_big/co2lf7.jpg
1099,11261,The Black Mirror,"['Horror', 'Mystery']",80.82938443359521,https://images.igdb.com/igdb/image/upload/t_cover_big/co211n.jpg
1100,107,Hidden & Dangerous 2,"['Action', 'Historical', 'Warfare']",82.99885312161734,https://images.igdb.com/igdb/image/upload/t_cover_big/co1q6k.jpg
1101,678,Empires: Dawn of the Modern World,"['Action', 'Historical']",79.99781144324666,https://images.igdb.com/igdb/image/upload/t_cover_big/co2ts7.jpg
1102,8960,Nosferatu: The Wrath of Malachi,"['Action', 'Horror', 'Survival']",75.2292946163944,https://images.igdb.com/igdb/image/upload/t_cover_big/co256b.jpg
1103,19747,Teenage Mutant Ninja Turtles,['Action'],60.5908506575516,https://images.igdb.com/igdb/image/upload/t_cover_big/co2d6r.jpg
1104,18494,SimCity 4: Rush Hour,['Business'],75.5406538719527,https://images.igdb.com/igdb/image/upload/t_cover_big/co1o4i.jpg
1105,3946,The Hobbit,"['Action', 'Fantasy']",61.58523899593565,https://images.igdb.com/igdb/image/upload/t_cover_big/co2d12.jpg
1106,840,Railroad Tycoon 3,['Business'],83.20790846835939,https://images.igdb.com/igdb/image/upload/t_cover_big/co2r3o.jpg
1107,2698,Tony Hawk's Underground,['Action'],79.69987336295635,https://images.igdb.com/igdb/image/upload/t_cover_big/co2g2b.jpg
1108,3944,Harry Potter: Quidditch World Cup,"['Action', 'Fantasy']",74.0230825732051,https://images.igdb.com/igdb/image/upload/t_cover_big/co20dn.jpg
1109,5533,The Sims: Makin' Magic,"['Fantasy', 'Comedy', 'Sandbox', 'Romance']",81.09018182807965,https://images.igdb.com/igdb/image/upload/t_cover_big/co1znw.jpg
1110,5881,Kill.Switch,"['Action', 'Science fiction']",77.53265354318134,https://images.igdb.com/igdb/image/upload/t_cover_big/co57c7.jpg
1111,7873,Chrome,"['Action', 'Science fiction']",55.12188218095365,https://images.igdb.com/igdb/image/upload/t_cover_big/co4htc.jpg
1112,621,Call of Duty,"['Action', 'Historical', 'Warfare']",84.423560995673,https://images.igdb.com/igdb/image/upload/t_cover_big/co2n19.jpg
1113,1047,Worms 3D,"['Action', 'Comedy']",75.96221081925485,https://images.igdb.com/igdb/image/upload/t_cover_big/co1xjk.jpg
1114,2765,SpongeBob SquarePants: Battle For Bikini Bottom,"['Action', 'Comedy']",90.66508239507411,https://images.igdb.com/igdb/image/upload/t_cover_big/co3iyp.jpg
1115,2973,The Lord of the Rings: The Return of the King,"['Action', 'Fantasy']",75.76388721436396,https://images.igdb.com/igdb/image/upload/t_cover_big/co20of.jpg
1116,24775,The Elder Scrolls III: Morrowind - Game of the Year Edition,"['Action', 'Fantasy', 'Sandbox']",71.7954235504569,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ycf.jpg
1117,4216,True Crime: Streets of LA,"['Action', 'Science fiction', 'Sandbox', 'Open world']",73.69736983259385,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p3n.jpg
1118,635,Sid Meier's Civilization III: Conquests,"['Fantasy', 'Historical', 'Educational', '4X (explore, expand, exploit, and exterminate)']",81.99856815466416,https://images.igdb.com/igdb/image/upload/t_cover_big/q7ol8yuved2dcmq1fluw.jpg
1119,3962,Kao the Kangaroo: Round 2,['Action'],79.618014416323,https://images.igdb.com/igdb/image/upload/t_cover_big/co5ayu.jpg
1120,836,Prince of Persia: The Sands of Time,['Action'],83.1788434508573,https://images.igdb.com/igdb/image/upload/t_cover_big/co4t8l.jpg
1121,14522,Siren,"['Horror', 'Survival']",70.03937400780634,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p0m.jpg
1122,10844,Silent Storm,"['Action', 'Science fiction', 'Warfare']",79.7885552663566,https://images.igdb.com/igdb/image/upload/t_cover_big/co1q79.jpg
1123,9256,The Lord of the Rings: War of the Ring,"['Action', 'Fantasy', 'Warfare']",78.37665389379045,https://images.igdb.com/igdb/image/upload/t_cover_big/co20pm.jpg
1124,4164,Sphinx and the Cursed Mummy,"['Action', 'Fantasy']",75.14644081941475,https://images.igdb.com/igdb/image/upload/t_cover_big/co2rdn.jpg
1125,1336,Contract J.A.C.K.,['Action'],61.39773251856215,https://images.igdb.com/igdb/image/upload/t_cover_big/co28q6.jpg
1126,1341,Beyond Good & Evil,"['Action', 'Science fiction', 'Stealth']",88.5006280117276,https://images.igdb.com/igdb/image/upload/t_cover_big/co2n6b.jpg
1127,5901,Legacy of Kain: Defiance,"['Action', 'Horror']",82.304186224331,https://images.igdb.com/igdb/image/upload/t_cover_big/co24qi.jpg
1128,9271,Dungeon Siege: Legends of Aranna,"['Action', 'Fantasy']",86.9535195513726,https://images.igdb.com/igdb/image/upload/t_cover_big/co25oz.jpg
1129,1410,Metal Slug 5,"['Action', 'Comedy']",65.10046798949415,https://images.igdb.com/igdb/image/upload/t_cover_big/co25th.jpg
1130,1151,Broken Sword: The Sleeping Dragon,"['Fantasy', 'Thriller', 'Historical', 'Drama']",65.95787720581521,https://images.igdb.com/igdb/image/upload/t_cover_big/co1v0a.jpg
1131,1644,James Bond 007: Everything or Nothing,['Action'],77.98003849323325,https://images.igdb.com/igdb/image/upload/t_cover_big/co21s1.jpg
1132,1971,Manhunt,"['Action', 'Horror', 'Thriller', 'Stealth']",74.87772295471001,https://images.igdb.com/igdb/image/upload/t_cover_big/co2lcm.jpg
1133,1987,XIII,"['Action', 'Thriller', 'Drama']",75.8679356717558,https://images.igdb.com/igdb/image/upload/t_cover_big/co2oky.jpg
1134,7557,Big Rigs: Over the Road Racing,['Action'],10.8460613591259,https://images.igdb.com/igdb/image/upload/t_cover_big/co21x9.jpg
1135,11404,Disciples II: Rise of the Elves,"['Fantasy', 'Warfare', '4X (explore, expand, exploit, and exterminate)']",76.9431450912108,https://images.igdb.com/igdb/image/upload/t_cover_big/co28s6.jpg
1136,628,Championship Manager: Season 03/04,['Non-fiction'],71.0483185198452,https://images.igdb.com/igdb/image/upload/t_cover_big/co2gum.jpg
1137,3789,Asterix & Obelix: Kick Buttix,"['Action', 'Comedy']",66.0663031431623,https://images.igdb.com/igdb/image/upload/t_cover_big/co5fay.jpg
1138,18728,TrackMania,['Action'],82.45614815704835,https://images.igdb.com/igdb/image/upload/t_cover_big/co4vfw.jpg
1139,7027,SpellForce: The Order of Dawn,['Fantasy'],80.03618080941925,https://images.igdb.com/igdb/image/upload/t_cover_big/co3gma.jpg
1140,42,Deus Ex: Invisible War,"['Action', 'Science fiction']",71.5052492471098,https://images.igdb.com/igdb/image/upload/t_cover_big/co1v3e.jpg
1141,211,Armed and Dangerous,"['Action', 'Fantasy', 'Science fiction', 'Historical', 'Comedy']",80.2514035824127,https://images.igdb.com/igdb/image/upload/t_cover_big/co24mc.jpg
1142,7900,Neverwinter Nights: Hordes of the Underdark,['Fantasy'],89.5437174719616,https://images.igdb.com/igdb/image/upload/t_cover_big/co1t16.jpg
1143,3753,Zuma,"['Action', 'Kids']",70.84233763139,https://images.igdb.com/igdb/image/upload/t_cover_big/co2sym.jpg
1144,3130,Postal 2: Share the Pain,['Action'],73.4470109377326,https://images.igdb.com/igdb/image/upload/t_cover_big/rxilof1palsfkrnbggxi.jpg
1145,5857,Guilty Gear Isuka,['Action'],58.7806199436415,https://images.igdb.com/igdb/image/upload/t_cover_big/co2h9v.jpg
1146,15830,Saya no Uta,"['Horror', 'Romance']",84.63624026244821,https://images.igdb.com/igdb/image/upload/t_cover_big/co25zj.jpg
1147,4156,Sonic Heroes,['Action'],63.42872429071885,https://images.igdb.com/igdb/image/upload/t_cover_big/co4qqq.jpg
1148,2283,Defense of the Ancients,['Action'],91.5061894242246,https://images.igdb.com/igdb/image/upload/t_cover_big/co1r5l.jpg
1149,14173,Heroes of Might and Magic III: Horn of the Abyss,['Fantasy'],99.27529285932908,https://images.igdb.com/igdb/image/upload/t_cover_big/d0ynqp6kf2jfrnp2vl1t.jpg
1150,39566,Samurai Shodown V Special,['Action'],71.36431429951165,https://images.igdb.com/igdb/image/upload/t_cover_big/co1thg.jpg
1151,84,Baldur's Gate: Dark Alliance II,"['Action', 'Fantasy', 'Historical']",76.66197164167485,https://images.igdb.com/igdb/image/upload/t_cover_big/co1tb2.jpg
1152,9351,Delta Force: Black Hawk Down - Team Sabre,"['Action', 'Warfare']",65.671946700706,https://images.igdb.com/igdb/image/upload/t_cover_big/co1z9n.jpg
1153,1428,Phoenix Wright: Ace Attorney - Trials and Tribulations,['Comedy'],85.85137948695714,https://images.igdb.com/igdb/image/upload/t_cover_big/co2fff.jpg
1154,464,Vietcong: Fist Alpha,"['Action', 'Warfare']",70.28486811163489,https://images.igdb.com/igdb/image/upload/t_cover_big/co1zs3.jpg
1155,12328,Fate/stay night,"['Fantasy', 'Erotic']",87.82880650188771,https://images.igdb.com/igdb/image/upload/t_cover_big/co2h3l.jpg
1156,4075,Puyo Pop Fever,['Action'],75.40394621454985,https://images.igdb.com/igdb/image/upload/t_cover_big/co2wwz.jpg
1157,17297,Wars and Warriors: Joan of Arc,"['Action', 'Fantasy', 'Historical']",41.3550407110448,https://images.igdb.com/igdb/image/upload/t_cover_big/co5tu1.jpg
1158,3759,Feeding Frenzy,"['Action', 'Kids']",63.3918081276879,https://images.igdb.com/igdb/image/upload/t_cover_big/co44e5.jpg
1159,80594,GunZ: The Duel,['Action'],74.1585803331344,https://images.igdb.com/igdb/image/upload/t_cover_big/co2k41.jpg
1160,4070,Pitfall: The Lost Expedition,['Action'],71.385040979446,https://images.igdb.com/igdb/image/upload/t_cover_big/co1pe2.jpg
1161,5736,Bad Boys: Miami Takedown,['Action'],50.56941579226115,https://images.igdb.com/igdb/image/upload/t_cover_big/co1osx.jpg
1162,11758,Onimusha 3: Demon Siege,"['Action', 'Historical']",83.27467332914895,https://images.igdb.com/igdb/image/upload/t_cover_big/co4qts.jpg
1163,1812,Dragon Quest,"['Fantasy', 'Historical', 'Sandbox']",70.2572835950363,https://images.igdb.com/igdb/image/upload/t_cover_big/co1xah.jpg
1164,8748,N,['Action'],62.0884338098265,https://images.igdb.com/igdb/image/upload/t_cover_big/co1y32.jpg
1165,6180,The Suffering,"['Action', 'Horror', 'Survival']",79.12246210414305,https://images.igdb.com/igdb/image/upload/t_cover_big/co4agb.jpg
1166,335,Battlefield Vietnam,"['Action', 'Historical', 'Warfare']",75.9077764896031,https://images.igdb.com/igdb/image/upload/t_cover_big/co1xb1.jpg
1167,18074,OpenTTD,"['Business', 'Sandbox']",86.75585718340271,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ngl.jpg
1168,927,Unreal Tournament 2004,"['Action', 'Science fiction']",85.5360195657807,https://images.igdb.com/igdb/image/upload/t_cover_big/co2cpw.jpg
1169,18040,Remember 11: The Age of Infinity,"['Science fiction', 'Thriller', 'Mystery']",80.0,https://images.igdb.com/igdb/image/upload/t_cover_big/co5rw6.jpg
1170,328,Sacred,"['Action', 'Fantasy']",80.9903250489539,https://images.igdb.com/igdb/image/upload/t_cover_big/co2u81.jpg
1171,1222,Knights of the Temple: Infernal Crusade,"['Action', 'Fantasy']",54.73052524047375,https://images.igdb.com/igdb/image/upload/t_cover_big/co1utw.jpg
1172,297,Counter-Strike: Condition Zero,['Action'],70.65157100621704,https://images.igdb.com/igdb/image/upload/t_cover_big/co1tx3.jpg
1173,306,Far Cry,"['Action', 'Science fiction']",82.7820021950644,https://images.igdb.com/igdb/image/upload/t_cover_big/co1vpf.jpg
1174,874,Tom Clancy's Splinter Cell: Pandora Tomorrow,"['Action', 'Stealth']",80.22833304274795,https://images.igdb.com/igdb/image/upload/t_cover_big/co1yi1.jpg
1175,7632,CSI: Dark Motives,['Action'],74.19495396524115,https://images.igdb.com/igdb/image/upload/t_cover_big/jgniviobziy6jaiz56oh.jpg
1176,93807,Counter-Strike: Condition Zero - Deleted Scenes,"['Action', 'Warfare']",64.7347786729904,https://images.igdb.com/igdb/image/upload/t_cover_big/co1tx4.jpg
1177,6185,Syberia II,"['Drama', 'Mystery']",76.3045168010284,https://images.igdb.com/igdb/image/upload/t_cover_big/co3wjn.jpg
1178,641,Colin McRae Rally 04,['Non-fiction'],79.49993338028965,https://images.igdb.com/igdb/image/upload/t_cover_big/co2vg4.jpg
1179,828,Painkiller,"['Action', 'Horror']",78.9647881385241,https://images.igdb.com/igdb/image/upload/t_cover_big/co2b98.jpg
1180,14805,Painkiller: Black Edition,"['Action', 'Horror']",75.1811083600919,https://images.igdb.com/igdb/image/upload/t_cover_big/co1qs1.jpg
1181,18294,The Punisher,['Action'],79.05147217182315,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p2u.jpg
1182,6201,TOCA Race Driver 2,['Non-fiction'],78.20047303206135,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p38.jpg
1183,1049,Hitman: Contracts,"['Action', 'Stealth']",73.45064434672905,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ovw.jpg
1184,849,Rise of Nations: Thrones & Patriots,"['Fantasy', 'Historical']",86.47768861332486,https://images.igdb.com/igdb/image/upload/t_cover_big/zqvcw08eog1urbquhu2z.jpg
1185,9781,Beyond Divinity,"['Action', 'Fantasy']",70.06334269564334,https://images.igdb.com/igdb/image/upload/t_cover_big/co1qq6.jpg
1186,9607,CLANNAD,"['Comedy', 'Drama']",90.8610471138161,https://images.igdb.com/igdb/image/upload/t_cover_big/co1uup.jpg
1187,8391,Port Royale 2,"['Historical', 'Business']",71.1937862250642,https://images.igdb.com/igdb/image/upload/t_cover_big/co3vij.jpg
1188,1969,Red Dead Revolver,"['Action', 'Historical', 'Sandbox']",67.0819750645886,https://images.igdb.com/igdb/image/upload/t_cover_big/co2lcn.jpg
1189,3668,Shrek 2,['Action'],60.58724866728015,https://images.igdb.com/igdb/image/upload/t_cover_big/co1pee.jpg
1190,925,UEFA Euro 2004: Portugal,['Non-fiction'],71.1313341804954,https://images.igdb.com/igdb/image/upload/t_cover_big/mbuzibltdbxd36tc9dbe.jpg
1191,10592,Neighbours from Hell 2: On Vacation,"['Action', 'Stealth', 'Comedy']",68.3750887544231,https://images.igdb.com/igdb/image/upload/t_cover_big/n3wpzjnyb4swnj6zkzpn.jpg
1192,8384,Gish,"['Action', 'Science fiction', 'Comedy']",76.1462117919254,https://images.igdb.com/igdb/image/upload/t_cover_big/co41ah.jpg
1193,9834,Warlords Battlecry III,['Fantasy'],87.45010759396979,https://images.igdb.com/igdb/image/upload/t_cover_big/co1rhb.jpg
1194,11749,Codename: Gordon,"['Action', 'Science fiction']",69.6844054508684,https://images.igdb.com/igdb/image/upload/t_cover_big/co1pu8.jpg
1195,3,Thief: Deadly Shadows,"['Action', 'Fantasy', 'Stealth']",82.76564511945695,https://images.igdb.com/igdb/image/upload/t_cover_big/co2rom.jpg
1196,3943,Harry Potter and the Prisoner of Azkaban,"['Action', 'Fantasy']",75.2830456504399,https://images.igdb.com/igdb/image/upload/t_cover_big/co20dp.jpg
1197,250,The Chronicles of Riddick: Escape from Butcher Bay,"['Action', 'Science fiction', 'Stealth']",86.95445080679474,https://images.igdb.com/igdb/image/upload/t_cover_big/co1mp7.jpg
1198,5840,Full Spectrum Warrior,"['Action', 'Educational']",79.0640367744374,https://images.igdb.com/igdb/image/upload/t_cover_big/co2h7d.jpg
1199,6744,Half-Life: Source,"['Action', 'Science fiction', 'Horror', 'Thriller', 'Warfare']",68.2732882729329,https://images.igdb.com/igdb/image/upload/t_cover_big/co1tfg.jpg
1200,5992,Psi-Ops: The Mindgate Conspiracy,"['Action', 'Science fiction']",72.82757259978234,https://images.igdb.com/igdb/image/upload/t_cover_big/co2msx.jpg
1201,6043,Shadow Ops: Red Mercury,"['Action', 'Science fiction']",68.25,https://images.igdb.com/igdb/image/upload/t_cover_big/co3jdd.jpg
1202,483,Silent Hill 4: The Room,"['Action', 'Horror', 'Survival']",74.4487751568882,https://images.igdb.com/igdb/image/upload/t_cover_big/co2vyk.jpg
1203,735,Ground Control II: Operation Exodus,"['Action', 'Science fiction']",74.9634474538321,https://images.igdb.com/igdb/image/upload/t_cover_big/co28md.jpg
1204,5817,Driv3r,"['Action', 'Sandbox']",51.8403140751862,https://images.igdb.com/igdb/image/upload/t_cover_big/co1oue.jpg
1205,21492,Mabinogi,"['Action', 'Open world']",69.7422841598451,https://images.igdb.com/igdb/image/upload/t_cover_big/co1tcv.jpg
1206,8986,The Legend of Heroes: Trails in the Sky,"['Fantasy', 'Science fiction']",87.16142407710835,https://images.igdb.com/igdb/image/upload/t_cover_big/co4l13.jpg
1207,18689,Yume Nikki,['Horror'],77.1175562105904,https://images.igdb.com/igdb/image/upload/t_cover_big/co2if6.jpg
1208,6285,Spider-Man 2,"['Action', 'Science fiction']",72.5220197356319,https://images.igdb.com/igdb/image/upload/t_cover_big/co2nc6.jpg
1209,9477,Soldiers: Heroes of World War II,"['Action', 'Historical', 'Warfare']",80.03627365854436,https://images.igdb.com/igdb/image/upload/t_cover_big/co1rh7.jpg
1210,50833,Yu-Gi-Oh! Power of Chaos: Joey the Passion,['Fantasy'],79.6931119189993,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ulu.jpg
1211,6004,Richard Burns Rally,"['Historical', 'Non-fiction']",71.83999628453836,https://images.igdb.com/igdb/image/upload/t_cover_big/co5j87.jpg
1212,2922,Crusader Kings,"['Historical', 'Warfare']",85.68490646515744,https://images.igdb.com/igdb/image/upload/t_cover_big/co2ptq.jpg
1213,3851,Catwoman,['Action'],64.69076387886446,https://images.igdb.com/igdb/image/upload/t_cover_big/co2d3t.jpg
1214,6179,Sudeki,"['Action', 'Fantasy']",71.60093406567215,https://images.igdb.com/igdb/image/upload/t_cover_big/co2h0u.jpg
1215,73478,7 Days a Skeptic,"['Science fiction', 'Horror']",79.9226826532305,https://images.igdb.com/igdb/image/upload/t_cover_big/q0qyzy7hsxvplcu9ec6d.jpg
1216,2702,Army Men: Sarge's War,"['Action', 'Warfare']",51.0,https://images.igdb.com/igdb/image/upload/t_cover_big/co45jc.jpg
1217,3131,Postal 2: Apocalypse Weekend,"['Action', 'Horror', 'Comedy']",78.9263076971787,https://images.igdb.com/igdb/image/upload/t_cover_big/co3jf9.jpg
1218,280,DOOM 3,"['Action', 'Science fiction', 'Horror', 'Survival']",82.39307831974651,https://images.igdb.com/igdb/image/upload/t_cover_big/co1v3n.jpg
1219,778,Madden NFL 2005,['Non-fiction'],77.17493179531834,https://images.igdb.com/igdb/image/upload/t_cover_big/co30ut.jpg
1220,27162,Touhou Eiyashou: Imperishable Night,"['Action', 'Fantasy']",70.62058041670271,https://images.igdb.com/igdb/image/upload/t_cover_big/co2zg4.jpg
1221,4184,Street Racing Syndicate,['Action'],54.13967792099226,https://images.igdb.com/igdb/image/upload/t_cover_big/co2irb.jpg
1222,4101,Second Sight,"['Action', 'Science fiction', 'Stealth']",76.49283180293199,https://images.igdb.com/igdb/image/upload/t_cover_big/co1wii.jpg
1223,6812,Sherlock Holmes: The Silver Earring,"['Historical', 'Mystery']",71.2459903821309,https://images.igdb.com/igdb/image/upload/t_cover_big/co1rjh.jpg
1224,8323,Insaniquarium Deluxe,['Fantasy'],75.7680665845848,https://images.igdb.com/igdb/image/upload/t_cover_big/co5tt9.jpg
1225,1870,Shellshock: Nam '67,"['Action', 'Warfare']",61.38778478860845,https://images.igdb.com/igdb/image/upload/t_cover_big/co5dgk.jpg
1226,5786,Conflict: Vietnam,['Action'],63.3382297414896,https://images.igdb.com/igdb/image/upload/t_cover_big/co51zf.jpg
1227,25364,Heroes of Might and Magic IV: Complete Edition,"['Fantasy', 'Warfare']",75.35216767359489,https://images.igdb.com/igdb/image/upload/t_cover_big/co2122.jpg
1228,224,The Sims 2,"['Fantasy', 'Comedy', 'Sandbox', 'Romance']",74.95115985860235,https://images.igdb.com/igdb/image/upload/t_cover_big/co3dm5.jpg
1229,624,Call of Duty: United Offensive,"['Action', 'Historical', 'Warfare']",79.8896510754131,https://images.igdb.com/igdb/image/upload/t_cover_big/co21ib.jpg
1230,27820,Sid Meier's Civilization III: Complete,"['Fantasy', 'Historical', 'Educational', '4X (explore, expand, exploit, and exterminate)']",91.27929207380672,https://images.igdb.com/igdb/image/upload/t_cover_big/co5ga5.jpg
1231,141,Star Wars: Battlefront,"['Action', 'Science fiction']",76.8393884624088,https://images.igdb.com/igdb/image/upload/t_cover_big/co2h1z.jpg
1232,257,"Warhammer 40,000: Dawn of War",['Science fiction'],85.76379649673996,https://images.igdb.com/igdb/image/upload/t_cover_big/co1wep.jpg
1233,766,Kohan II: Kings of War,"['Fantasy', 'Warfare']",78.8669501709928,https://images.igdb.com/igdb/image/upload/t_cover_big/co2djn.jpg
1234,906,Tiger Woods PGA Tour 2005,['Non-fiction'],71.5,https://images.igdb.com/igdb/image/upload/t_cover_big/co1q25.jpg
1235,438,Rome: Total War,"['Historical', 'Warfare']",86.5421265906042,https://images.igdb.com/igdb/image/upload/t_cover_big/co1zt9.jpg
1236,7969,Colin McRae Rally 2005,['Non-fiction'],79.41000342249775,https://images.igdb.com/igdb/image/upload/t_cover_big/co1veo.jpg
1237,8034,Xpand Rally,['Non-fiction'],47.8039675139127,https://images.igdb.com/igdb/image/upload/t_cover_big/co3l9f.jpg
1238,4148,Dreamworks' Shark Tale,"['Action', 'Kids']",50.33333333333335,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p00.jpg
1239,3081,Evil Genius,"['Action', 'Comedy']",78.46369298862155,https://images.igdb.com/igdb/image/upload/t_cover_big/co231o.jpg
1240,640,Codename: Panzers - Phase One,['Warfare'],87.206742282536,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ya4.jpg
1241,24980,Princess Maker 2 Refine,['Fantasy'],67.5,https://images.igdb.com/igdb/image/upload/t_cover_big/co2xgj.jpg
1242,798,Myst IV: Revelation,"['Fantasy', 'Drama', 'Mystery']",82.85720647993975,https://images.igdb.com/igdb/image/upload/t_cover_big/co2f74.jpg
1243,5941,ObsCure,"['Action', 'Horror', 'Survival']",74.13238594016636,https://images.igdb.com/igdb/image/upload/t_cover_big/co1oxy.jpg
1244,6041,Shade: Wrath of Angels,"['Action', 'Horror']",55.8370470959976,https://images.igdb.com/igdb/image/upload/t_cover_big/co2r9z.jpg
1245,9675,Kult: Heretic Kingdoms,"['Action', 'Fantasy', 'Historical']",74.91076408254321,https://images.igdb.com/igdb/image/upload/t_cover_big/co21b6.jpg
1246,2699,Tony Hawk's Underground 2,['Action'],80.26712275118655,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p3f.jpg
1247,923,Tribes: Vengeance,"['Action', 'Science fiction']",73.86188726328595,https://images.igdb.com/igdb/image/upload/t_cover_big/co2eoh.jpg
1248,2913,Leisure Suit Larry: Magna Cum Laude,"['Comedy', 'Erotic']",66.7037439109809,https://images.igdb.com/igdb/image/upload/t_cover_big/co2g27.jpg
1249,12450,Nancy Drew: Curse of Blackmoor Manor,['Mystery'],79.956007938922,https://images.igdb.com/igdb/image/upload/t_cover_big/co1t26.jpg
1250,703,FIFA Soccer 2005,['Non-fiction'],80.19468738360405,https://images.igdb.com/igdb/image/upload/t_cover_big/co2082.jpg
1251,1016,BloodRayne 2,"['Action', 'Horror']",59.30439906411596,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ot9.jpg
1252,5883,Kingdom Under Fire: The Crusaders,"['Action', 'Fantasy']",76.19086005514174,https://images.igdb.com/igdb/image/upload/t_cover_big/co2111.jpg
1253,23773,Desert Combat,['Warfare'],85.21019733579939,https://images.igdb.com/igdb/image/upload/t_cover_big/efm0ohlwxyj3rgkzwxef.jpg
1254,4196,Teenage Mutant Ninja Turtles 2: Battle Nexus,"['Action', 'Science fiction']",59.34074036622635,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p29.jpg
1255,5913,Men of Valor,"['Action', 'Historical', 'Warfare']",62.23003357182885,https://images.igdb.com/igdb/image/upload/t_cover_big/co3jde.jpg
1256,14753,Ace Combat 5: The Unsung War,"['Action', 'Warfare']",74.94961098657375,https://images.igdb.com/igdb/image/upload/t_cover_big/co1osm.jpg
1257,732,Grand Theft Auto: San Andreas,"['Action', 'Non-fiction', 'Open world']",91.85683311147571,https://images.igdb.com/igdb/image/upload/t_cover_big/co2lb9.jpg
1258,3782,The Incredibles,"['Action', 'Comedy', 'Educational']",52.408911816623,https://images.igdb.com/igdb/image/upload/t_cover_big/co2d6s.jpg
1259,3803,The Bard's Tale,"['Action', 'Fantasy', 'Comedy']",72.6831765790994,https://images.igdb.com/igdb/image/upload/t_cover_big/co2d92.jpg
1260,2767,The SpongeBob SquarePants Movie,['Action'],68.2853819249891,https://images.igdb.com/igdb/image/upload/t_cover_big/co3wis.jpg
1261,307,Counter-Strike: Source,['Action'],84.31452762268665,https://images.igdb.com/igdb/image/upload/t_cover_big/co1txv.jpg
